,abstract
86,kereta indonesia persero rupa satusatunya usaha bumn gerak bidang jasa transportasi kereta usaha jalan jenis aktivitas mandiri rencana sedia logistik operasional usaha sistem sedia optimal lihat temu spare part penuh maksimal user dampak lanjutanya operasional kereta ganggu teliti tuju jadwal sedia efektif minimal total biaya hasil handling spare part teliti tuju jadwal rencana sedia efektif efisien hasil total biaya rendah proses laku laku rencana cari faktor agregat laku ramal hadap metode ramal metode moving average metode exponential smoothing langkah laku lotting hadap spare part teliti metode eqonomic order quantity period order quantity part period balancing hasil rupa jadwal sedia total biaya hasil dasar hasil teliti rencana sedia hasil usul layak terima aplikasi usaha hasil metode exponential smoothing proses ramal metode period order quantity part period balancing metode lotting layak usaha hasil metode lotting hasil jadwal total biaya rendah hemat bijak usaha laku usul spare part timbang kesiap supplier metode usul layak usaha
87,south pacific viscose rupa anak usaha lenzing grup lokasi purwakarta indonesia south pacific viscose produksi serat rayon bahan dasar kayu kualitas usaha pulai operasi produk hasil pasar negara lokal internasional misi south pacific viscose rupa usaha puas langgan standar kualitas nyata usaha hadap kualitas produk downgrade porsi kualitas produk downgrade teliti tuju identifikasi kendali kualitas produk serat rayon lini produksi south pacific viscose identifikasi faktorfaktor cacat produk serat rayon lini produksi tindak kualitas proses produksi metode teliti teliti metode kuantitatif langkah kumpul data data primer data sekunder metode kumpul data observasi wawancara dokumentasi studi pustaka teliti analisa data sigma dmaic define measure analyze improve control hasil ukur lini produksi rupa produksi persentasi kualitas produk downgrade persen lini produksi prioritas utama jenis cacat dominan kualitas produk downgrade lini produksi ukur diagram pareto high titer laku ukur hadap jenis cacat hasil ukur proses kapabilitas nilai sigma titer lini produksi nilai nilai nilai sigma hasil lini produksi jalan laku tekan cacat hasil target kualitas usaha capai diagram fishbone utama high titer produk serat rayon lini produksi faktor manusia mesin material metode laku analisis whys analysis cacat metode rencana terap proses produksi serat rayon harap capai zero defect
88,nord indonesia rupa usaha gerak bidang jasa milik lingkup jasa salah laboratorium laboratorium nord indonesia bahan kimia proses analisanya bahan kimia sedia proses analisa hambat usaha laku pesan tunggu barang kimia dasar data januari desember bahan kimia laboratorium nord indonesia stock bahan kimia boron triflouridamethanol diethyl ether methanol nheptane nhexane potassium hydroxide selenium mixture reagent stock akibat fluktuasi model continuous review method model periodic review method rupa model rencana kendali inventori probabilistik pesan optimal pesan laku ekspektasi ongkos total sedia hasil teliti bijak inventori optimal pangkas ongkos total sedia bahan kimia bijak model back order bijak pangkas ongkos sedia boron triflouridamethanol pesan ekonomis botol titik pesan botol safety stock botol diethyl ether pangkas ongkos pesan ekonomis botol titik pesan botol safety stock botol methanol pangkas ongkos pesan ekonomis botol titik pesan botol safety stock botol nheptane pangkas ongkos pesan ekonomis botol titik pesan botol safety stock botol nhexane pangkas ongkos pesan ekonomis botol titik pesan botol safety stock botol potassium hydroxide pangkas ongkos pesan ekonomis botol titik pesan botol safety stock botol selenium mixture reagent pesan ekonomis botol titik pesan botol safety stock botol
89,prima lakto sehat usaha gerak bidang olah susu produk yoghurt milik kemas kemas rupa milik fungsi peran produk industri olah susu khusus yoghurt hati kemas produk hasil kemas produk yoghurt lindung kontaminasi benda asing jaga produk rusak hadap tingkat cacat kemas yoghurt utama bocor kemas yoghurt capai bocor kemas produk yoghurt kontaminasi produk apek pasar teliti laku temu strategi turun tingkat cacat proses kemas yoghurt konsep sigma sigma konsep proses fokus usaha variasi cacat barang jasa konsep sigma dmaic define measure analyze improve control tuju proses kemas yoghurt milik persentase cacat kemas standar cacat bocor kemas yoghurt terap konsep sigma proses kemas yoghurt milik hasil tahap define dasar critical quality cacat seal bocor jenis cacat dominan persentase tahap measure nilai dpmo dampak nilai sigma tahap analyze tool failure mode effect analysis fmea keriput manjadi failure mode milik nilai risk priority number banding failure mode utama failure mode rupa keriput mesin spring aling pocket tahap improve laku utama gagal cacat seal bocor laku padan komponen spring aling pocket tahap control laku laku cek rawat kali minggu jadwal rawat mesin
90,pltu indramayu rupa pltu unggul contoh raih kerja upaya laku pltu sepln persero pltu laku upaya tingkat sisi jaga andal unit latar ambil observasi laku bangkit jawa bal unit bisnis jasa operation maintenance ubjom pltu indramayu teliti lapor unit alam derating akibat plugging batu bara area coal feeder kondisi akibat platform akses evakuasi plugging coal feeder rancang produk desain produk rupa proses cipta produk langgan konsep luas kembang efektif efisien proses arah produk teliti konsep ulricheppinger laku brainstorming operator cari butuh operator hasil operator butuh rancang platform akses laku evakuasi plugging batu bara laku analisa teliti hasil rancang platform standart handrail board aman operator laku evakuasi lampu terang cahaya laku evakuasi gelap malam
91,barang retur tropica pharmaceuticals rupa hadap usaha barangbarang retur distributor konsumen usaha nilai teliti kaji kelola barang retur rusak produk kadaluarsa salah kirim tradeins alasanalasan laku tekan biaya barang retur distributor konsumen biaya usaha minimal usaha alih hasil teliti biaya retur banding standar biaya retur barang diijinkan usaha usaha bijak biaya retur total jual hitung total jual lihat bijak usaha nilai barang retur penuh bijak biaya retur barang total tangan biaya retur nilai barang retur rupa total biaya retur usaha tinjau bijak terang biaya retur total jual biaya retur perhitungaan laku usaha tangan biaya barang retur biaya tangan cantum masuk beban operasional usaha biaya barang retur masuk beban retur hitung teliti hasil tangan barang retur biaya tangan barang retur masuk hitung rupa beban retur hati tahap proses tangan barang retur upaya laku usaha meminimasi ongkos barang retur atur gerak barang reduksi biaya retur terap sistem transportasi inovatif pilih alat angkut tingkat kirim tingkat sedia barang gudang ubah konfigurasi pusat distribusi ubah kemas sistem proses tangan upayaupaya rupa dampak turun biaya tangan barang retur
92,zone indo rupa produsen alas kaki produksi sepatu merk oshkosh zone model alas kaki produksi usaha detail gambar proses sablon usaha cetak film sablon supplier mesin printer cetak film sablon dasar data historis usaha data cetak film biaya cetak film butuh order biaya cetak film sablon ratarata alam leadtime ratarata kirim biaya cetak film sablon biaya produksi leadtime hasil cetak film sablon hambat proses produksi proses sablon laku salah proses film sablon tuju teliti masuk usaha investasi mesin printer untung jalan pttoe zone indo teliti metode capital budgeting indikatorindikator benefit cost ratio present value payback period incremental internal rate return dasar hasil olah data nilai benefit cost ratio nilai present value hasil present value nilai present value biaya cetak film sablon usaha kondisi simpul usaha hemat biaya cetak film sablon untung laku investasi laku investasi hasil payback period hasil incremental internal rate return bunga bank investasi layak jalan hasil incremental internal rate return bunga bank investasi layak jalan indikator layak jalan dasar aspek kualitas hasil cetak kualitas mesin mesin printer bagus mesin printer usaha untung jangka pendek mesin printer rupa pilih untung jangka mesin printer pilih mesin printer hilang leadtime proses cetak film sablon mesin usaha
93,usaha keluh langgan rumah puas bangun rumah warga resah sesuai janji pasang listriktoken developer tuju teliti tugas aspekaspek risiko dampak bahaya usaha gambar peta profil risiko bangun properti rich young indonesia cakup tingkat level risiko rupa high risk risk anggota populasi usaha karyawan karyawan kuesioner sampel teliti teliti analisis statistik deskriptif kuantitatif kuesioner alat kumpul data ukur tingkat aspek risiko risiko bahaya kait analis risiko operasional bangun rumah victory land olah data teliti bantu program stastitical product service solution spss versi gambar peta risikodan kembang model risk indicator hasil teliti kait kaji analisis risiko operasional bangun rumah nyata aspek risiko sumber daya manusia investasi biaya lingkungandan teknologi nyata aspek risiko sumber daya manusia ancam usaha skala dampak frekuensi aspek risiko tingkat risiko rendahdengan skala dampak frekuensi
94,errita pharma rupa industri farmasi produksi obat generik obat generik merek multi vitamin sesuai standar regulasi cpob obat pesat saing industri farmasi indonesia usaha gencar cari peluang tahan bisnis jalan salah solusi terap sistem manajemen mutu usaha nilai produk tingkat kualitas kerja karyawan budaya organisasi errita pharma bersertifikasi sistem manajemen mutu april laku baharu standar sertifikasi proses baharu milik tonjol beda proses basis risiko kumpul data laku data primer departemen quality assurance rupa wawancara pimpin departemen ahli manajemen staf laksana ahli teknis lapang hasil kaji risiko ratarata nilai proses departemen tabel kategori tingkat risiko major ratarata nilai peluang proses departemen tabel kategori tingkat peluang lihat nyata nilai risiko peluang departemen optimal sistem manajemen mutu antisipasi risiko tingkat peluang proses giat usaha usaha pengaruh positif hadap tingkat kuantitas kualitas produk usaha terap visi usaha capai tulis upaya solusi hadap rancang sistem mutu basis risiko hadap aplikasi proses sesuai standar errita pharma mapping process tahap identifikasi prosesproses unit departemen metode turtle diagram tahap inti identifikasi risiko danatau peluang proses laku metode kaji risiko danatau peluang tindak rekomendasi memitigasi risiko danatau peluang dasar metode laku tulis tulis langkah positif usaha hadap proses terap proses basis risiko pimpin unit staf laksana antisipasi hadap risikorisiko proses giat
95,indonesia persero rupa badan usaha milik negara menteri badan usaha milik negara bumn gerak sektor jasa kirim indonesia milik bisnis jasa uang property ritel surat paket teliti laku indonesia persero pool bandung cipedes keja lokasi sukadamai bandung indonesia persero pool bandung cipedes unit kerja unit terima barang unit sortir unit kirim barang teliti metode full time equivalent buah metode analisis beban kerja basis ukur selesai kerja konversi indeks nilai dasar tuju teliti analisis beban kerja karyawan terima kerja unit sortir indonesia persero pool bandung cipedes butuh tenaga kerja ideal unit penyortian teliti laku kumpul data liput data kerja tenaga kerja kerja cuti libur nasional siklus giat karyawan teliti laku unit sortir indonesia persero pool bandung cipedes beban kerja terima masingmasing karyawan milik kategori berbedabeda beban kerja underload beban kerja normal inload beban kerja overload dasar data hasil hitung karyawan kerja indonesia persero pool bandung cipedes unit sortir milik beban kerja imbang karyawan kerja unit sortir milik beban kerja underload karyawan milik indeks range karyawan milik beban kerja inload normal karyawan milik indeks range karyawan milik beban kerja overload karyawan milik indeks range dasar data hasil hitung rekomendasi saran teliti imbang beban kerja unit sortir indonesia persero pool bandung cipedes laku pindah jobdesc karyawan orang hasil hitung skenario usul ideal karyawan kerja unit sortir karyawan
